date,crypto_7_index,crypto_7_ma8,crypto_7_ma21,nasdaq_10_index,nasdaq_10_ma8,nasdaq_10_ma21,crypto_7_returns,nasdaq_10_returns,crypto_nasdaq_ratio
2017-12-11,303.1966531727508,286.65210481749057,241.6987702926345,515.5009065059559,508.35297548058793,517.083013794658,0.025741205781039778,0.014504399226606512,0.5881593016543954
2017-12-12,327.8264783489646,293.1027252155639,249.66387581536318,513.4239593524642,507.83301029569316,516.7868494522778,0.08123382932654133,-0.00402898836312271,0.6385102844877416
2017-12-13,332.79878171488343,300.20482960084166,257.4038438261495,513.5094477395419,507.91866858430615,516.390579905204,0.015167485527590285,0.00016650642324034237,0.6480869693437129
2017-12-14,380.3975132998864,312.66536745733066,267.39768998080285,513.6230087188236,509.6010096984784,516.0658191307756,0.14302555838615394,0.0002211468158601626,0.740616185105777
2017-12-15,392.2835114300531,325.3231252113144,277.56673375719566,521.5390313503566,512.3043715516058,516.2813349336444,0.03124625612575027,0.015412126203766974,0.7521652030805094
2017-12-18,540.0136495440877,411.8830771592111,323.93384321585114,530.336235390754,515.4497474875913,516.7076370954085,0.3765902308141642,0.016867776928641165,1.0182476955326336
2017-12-19,532.9122656650537,440.597528720749,337.3238793737139,526.9868891013753,517.8812816308664,517.0527795782116,-0.013150378485857539,-0.006315514697786018,1.0112438785218785
2017-12-20,526.0713355348553,465.3781358689853,351.3638127858205,526.1835110697585,520.1378736536287,517.4088319320321,-0.012836878733990531,-0.0015244744190631154,0.999786812903591
2017-12-21,529.9301149368883,490.0195525217359,364.71199022008216,524.6775158128214,521.2849498169869,517.3687716318842,0.007335087736931811,-0.002862110319411859,1.010011100086745
2017-12-22,469.49496097920274,501.15673348165046,374.7042980239169,521.5617807283994,522.3021774889788,517.1656259883465,-0.1140436300074833,-0.0059383811779987195,0.9001713283582982
2017-12-26,590.9807350036202,525.3069814026385,425.4922472411871,517.9196907797619,522.8534578690064,516.5986105215819,0.25875841941102107,-0.00698304608046818,1.141066357438274
2017-12-27,590.8356176648227,532.5474004026096,440.25998091817996,518.1445112890954,523.4186456902903,516.0030324421837,-0.00024555341689203036,0.00043408372636877246,1.140291182849508
