date,crypto_7_index,nasdaq_10_index,crypto_7_ma8,crypto_7_ma21,nasdaq_10_ma8,nasdaq_10_ma21,crypto_7_returns,nasdaq_10_returns,crypto_nasdaq_ratio
2023-05-30,1306.6329129597955,147.38777105063656,1270.4419004895892,1297.8178853397264,138.90570110758617,132.48753849948733,0.04109819112411439,0.015556539407991954,8.865273581692803
2023-05-31,1286.2097078880506,146.1746856112576,1271.5328521199199,1295.0025504340285,140.15033607244195,133.37917085957048,-0.015630407644854127,-0.008230570492596678,8.799127581561178
2023-06-01,1269.469299464454,148.72658400397262,1270.5001530375957,1290.8802051179619,141.77797449826315,134.43556598186635,-0.013015302497665249,0.017457868180415614,8.535591050961981
2023-06-02,1296.9154267040528,149.37240749952554,1274.1800036468355,1287.436708610937,143.3255262129237,135.59589693718272,0.021620158322203986,0.004342354125041137,8.68242969644961
2023-06-05,1213.3473593504273,148.64190366413942,1265.2603271644216,1280.9437399620806,145.00909952095964,136.72182831444823,-0.06443601921368403,-0.004890487122853893,8.162888993214322
2023-06-06,1251.27243145883,150.68207603368205,1265.6506932742175,1274.2182874766488,147.00263383513263,137.80756800793472,0.031256566238959005,0.013725418736243222,8.304056224836803
2023-06-07,1180.8955655813604,147.46308229789372,1257.4744034808182,1269.0992613486171,147.94731998426252,138.68474814026808,-0.056244239150557096,-0.021362817798374345,8.008075968436662
2023-06-08,1189.7574876295268,150.0459983554474,1249.3125238795621,1264.4901744808506,148.56181356456938,139.7412110686694,0.0075044079311141765,0.01751567929616371,7.929285023723745
2023-06-09,1162.0652675687238,151.40209004248968,1231.2415682056783,1258.0403502639044,149.06360343855098,140.7823964654139,-0.023275516522259565,0.009037839741848908,7.675358162113881
2023-06-12,1064.0779576883597,155.13452394828644,1203.475099430717,1248.511101281198,150.1835832306796,141.9899122474993,-0.08432169226206498,0.02465245958460205,6.859066122786868
2023-06-13,1074.1546297806042,156.54024134124617,1179.0607657202358,1238.7636663878595,151.1602903978388,143.31303678470508,0.009469862635004045,0.009061280217860013,6.86184345045838
2023-06-14,1040.6190633928597,158.43576957755903,1147.0237203063364,1227.2294595759083,152.293210657593,144.65915002145647,-0.031220427169404874,0.012108887913241162,6.568081602831775
2023-06-15,1042.3970655966316,159.44612829019823,1125.654933587112,1215.9378728934203,153.64373873585035,146.01511100762787,0.001708600453632636,0.006377087164932238,6.537612902706724
2023-06-16,1062.163980004594,158.53404964116984,1102.0163771553325,1204.613354572628,154.62523543678634,147.23072138893127,0.01896294134006249,-0.005720293486012884,6.699910728381215
2023-06-20,1114.008977233486,158.65511870262628,1093.655553611848,1196.828920400632,156.02423998737788,148.29917437989388,0.04881072810308229,0.0007636786023599296,7.021576021896388
2023-06-21,1161.321617279825,154.21357035817758,1090.1010698181353,1191.2856215985735,156.54518648771915,149.18051217802605,0.04247060931576563,-0.027994989262046355,7.5306058642085185
2023-06-22,1149.3440261043281,156.02115126045788,1088.510914635086,1185.6602598973448,157.12256913996518,150.08666253413162,-0.010313758908192971,0.011721283010840189,7.366591111647685
2023-06-23,1181.945690316447,154.66378158213965,1103.244381213597,1180.7669703309975,157.06372634419685,151.0147798856691,0.02836545322519446,-0.008699908104461307,7.64203279026081
2023-06-26,1142.1001918723027,151.68519482703428,1111.7375764750593,1175.7170031544185,156.45684552992034,151.82198909075177,-0.03371178453510526,-0.019258463259050007,7.529411114740847
2023-06-27,1159.2868082279265,155.07957092790895,1126.5710445794425,1171.5732376448648,156.0373206987141,152.54455946327818,0.015048256254513781,0.02237776801318847,7.4754321364922935
2023-06-28,1114.012315675064,154.89703744878193,1135.5229508392467,1164.8570372275071,155.46868434353706,153.00965411736337,-0.039053746002741696,-0.0011770311075458562,7.191953661756907
2023-06-29,1149.963650104378,154.2872419493583,1146.4979096017196,1157.3965961391539,154.9378333820606,153.33820035063584,0.032271936246529354,-0.0039367796148152,7.45339430256865
2023-06-30,1191.6773382496885,157.13172808228967,1156.206454728745,1152.8950547278032,154.74740955451853,153.85996427782786,0.036273918868239274,0.01843630164744936,7.583938347738457
2023-07-03,1223.637842847636,158.4599211371335,1163.9959829247214,1150.712604412717,155.27820340188802,154.32345652226408,0.02681976368275185,0.008452736255457394,7.722065201513524
2023-07-05,1191.4796219426846,158.0461383045085,1169.262932404516,1145.6918518050325,155.53132678239436,154.73649132250134,-0.026280832268241294,-0.0026112775372828523,7.538808823326345
2023-07-06,1170.4407113131965,156.6483771953877,1167.8248100291096,1143.6486780889738,155.77940123405034,155.11775196684653,-0.017657801478118906,-0.008844006719276654,7.471770421555689
2023-07-07,1198.9688588838944,156.40859312490252,1174.9333934055585,1141.158031775882,156.3698260212839,155.3904432569046,0.02437385105879497,-0.00153071531782345,7.665620123099242
2023-07-10,1208.7618879713255,155.72431345006865,1181.1177783734836,1142.4849995087372,156.45041883655384,155.78383521653203,0.00816787610025771,-0.004374949362836,7.76219115172983
2023-07-11,1223.4903436517868,156.24355292128922,1194.8025318705736,1144.0913259859876,156.61873327061724,156.07895686252448,0.012184745256305307,0.0033343506849818905,7.830661302666
